Subject,URL,year,month
Release:  Arrests in Homicide Case,https://reginapolice.ca/2021/01/arrests-in-homicide-case/,2021,1
Release:  Attempt Murder: Male Charged,https://reginapolice.ca/2021/01/attempt-murder-male-charged-2/,2021,1
Release:  Collision Involving Police Vehicle,https://reginapolice.ca/2021/01/collision-involving-police-vehicle-2/,2021,1
Release:  COVID-19 Ticket Issued,https://reginapolice.ca/2021/01/covid-19-ticket-issued-2/,2021,1
Release:  COVID-19 Ticket Issued to Regina Male,https://reginapolice.ca/2021/01/covid-19-ticket-issued-to-regina-male/,2021,1
Release:  Dangerous Drive: Two Males Charged,https://reginapolice.ca/2021/01/dangerous-drive-two-males-charged/,2021,1
Release:  Dangerous Drive/Evade – Male Charged,https://reginapolice.ca/2021/01/dangerous-drive-evade-male-charged/,2021,1
Release:  Dangerous Operation of a Motor Vehicle,https://reginapolice.ca/2021/01/dangerous-operation-of-a-motor-vehicle-2/,2021,1
Release:  December 23rd Police-Involved Shooting: Name of Accused,https://reginapolice.ca/2021/01/december-23rd-police-involved-shooting-name-of-accused/,2021,1
Release:  Detention Unit welcomes Primary Care Paramedics,https://reginapolice.ca/2021/01/detention-unit-welcomes-primary-care-paramedics/,2021,1
Release:  Estevan Male Facing Numerous Charges,https://reginapolice.ca/2021/01/estevan-male-facing-numerous-charges/,2021,1
Release:  Female Youth Charged in Evade Police Incident,https://reginapolice.ca/2021/01/female-youth-charged-in-evade-police-incident/,2021,1
Release:  Firearms Trafficking Charges,https://reginapolice.ca/2021/01/firearms-trafficking-charges/,2021,1
Release:  Identity of Homicide Victim Released,https://reginapolice.ca/2021/01/identity-of-homicide-victim-released-4/,2021,1
Release:  Male Charged in 2nd Homicide,https://reginapolice.ca/2021/01/male-charged-in-2nd-homicide/,2021,1
Release:  Male Charged in Weapons Offence/Home Invasion,https://reginapolice.ca/2021/01/male-charged-in-weapons-offence-home-invasion/,2021,1
Release:  Male Charged in Weapons Offences,https://reginapolice.ca/2021/01/male-charged-in-weapons-offences/,2021,1
Release:  Male Charged with Attempted Murder,https://reginapolice.ca/2021/01/male-charged-with-attempted-murder-6/,2021,1
Release:  Male Charged With Evading Police,https://reginapolice.ca/2021/01/male-charged-with-evading-police/,2021,1
Release:  Male Charged With Firearm Offences,https://reginapolice.ca/2021/01/male-charged-with-firearm-offences/,2021,1
Release:  Male Charged: Suspicious Vehicle/ Evade Police,https://reginapolice.ca/2021/01/male-charged-suspicious-vehicle-evade-police/,2021,1
Release:  Ninth COVID Ticket Issued,https://reginapolice.ca/2021/01/ninth-covid-ticket-issued/,2021,1
Release:  Police Investigate Serious Assault,https://reginapolice.ca/2021/01/police-investigate-serious-assault-2/,2021,1
Release:  Police Respond to Protest at Residence of CMHO,https://reginapolice.ca/2021/01/police-respond-to-protest-at-residence-of-cmho/,2021,1
Release:  Public Disclosure/Public Safety Alert: High-Risk Offender,https://reginapolice.ca/2021/01/public-disclosure-public-safety-alert-high-risk-offender/,2021,1
Release:  Refusal to Self-Isolate Results in Detention Order,https://reginapolice.ca/2021/01/refusal-to-self-isolate-results-in-detention-order/,2021,1
Release:  Regina Crime Stoppers: Strong Public Response in 2020 Despite Pandemic,https://reginapolice.ca/2021/01/regina-crime-stoppers-strong-public-response-in-2020-despite-pandemic/,2021,1
Release:  Request Assistance – Theft From Auto,https://reginapolice.ca/2021/01/request-assistance-theft-from-auto/,2021,1
Release:  Request Assistance: Aggravated Assault,https://reginapolice.ca/2021/01/request-assistance-aggravated-assault-2/,2021,1
Release:  Request Assistance: Armed Robbery,https://reginapolice.ca/2021/01/request-assistance-armed-robbery-10/,2021,1
Release:  Request Assistance: Robbery,https://reginapolice.ca/2021/01/request-assistance-robbery-55/,2021,1
Release:  Request Assistance: Robbery Investigation,https://reginapolice.ca/2021/01/request-assistance-robbery-investigation-27/,2021,1
Release:  Request Assistance: Robbery With Firearm,https://reginapolice.ca/2021/01/request-assistance-robbery-with-firearm/,2021,1
Release:  Request Assistance: Suspect Vehicle in Break and Enter,https://reginapolice.ca/2021/01/request-assistance-suspect-vehicle-in-break-and-enter/,2021,1
Release:  Request Information to Solve Arson Incident,https://reginapolice.ca/2021/01/request-information-to-solve-arson-incident/,2021,1
Release:  Robbery – Male Charged,https://reginapolice.ca/2021/01/robbery-male-charged-6/,2021,1
Release:  Search Warrant Executed: Drugs Seized,https://reginapolice.ca/2021/01/search-warrant-executed-drugs-seized-2/,2021,1
Release:  Search Warrant Executed: Firearms and Drugs Seized,https://reginapolice.ca/2021/01/search-warrant-executed-firearms-and-drugs-seized-4/,2021,1
Release:  Stolen Auto Recovery Leads to Weapons Charges,https://reginapolice.ca/2021/01/stolen-auto-recovery-leads-to-weapons-charges/,2021,1
Release:  Stolen Auto; Evade Police – Youth Females Charged,https://reginapolice.ca/2021/01/stolen-auto-evade-police-youth-females-charged/,2021,1
Release:  Stolen Vehicle and Drug Possession Charges,https://reginapolice.ca/2021/01/stolen-vehicle-and-drug-possession-charges/,2021,1
Release:  SWAT/Crisis Negotiations/Explosive Disposal/Canine Call,https://reginapolice.ca/2021/01/swat-crisis-negotiations-explosive-disposal-canine-call/,2021,1
Release:  Ticket Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/01/ticket-issued-for-disobeying-public-health-order-2/,2021,1
Release:  Ticket Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/01/ticket-issued-for-disobeying-public-health-order-3/,2021,1
Release:  Ticket issued for Disobeying Public Health Order,https://reginapolice.ca/2021/01/ticket-issued-for-disobeying-public-health-order-4/,2021,1
Release:  Ticket Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/01/ticket-issued-for-disobeying-public-health-order-5/,2021,1
Release:  Trio Charged in Robbery of Food Delivery Driver,https://reginapolice.ca/2021/01/trio-charged-in-robbery-of-food-delivery-driver/,2021,1
Release:  Two Males Charged in Significant Drug Seizure,https://reginapolice.ca/2021/01/two-males-charged-in-significant-drug-seizure/,2021,1
Release:  UPDATE: Arrests in Homicide Case,https://reginapolice.ca/2021/01/update-arrests-in-homicide-case/,2021,1
Release:  UPDATE: Charges Laid After Weapons Offence & Collision,https://reginapolice.ca/2021/01/update-charges-laid-after-weapons-offence-collision/,2021,1
Release:  UPDATE: Death of Serious Assault Victim,https://reginapolice.ca/2021/01/update-death-of-serious-assault-victim/,2021,1
Release:  UPDATE: Second Male Charged in 2nd Homicide,https://reginapolice.ca/2021/01/update-second-male-charged-in-2nd-homicide/,2021,1
Release:  UPDATE: Vehicle/Pedestrian Collision – Victim Deceased,https://reginapolice.ca/2021/01/update-vehicle-pedestrian-collision-victim-deceased/,2021,1
Release:  Update: Weapons Offence Deemed Homicide Investigation,https://reginapolice.ca/2021/01/update-weapons-offence-deemed-homicide-investigation/,2021,1
Release:  Vehicle/Pedestrian Collison,https://reginapolice.ca/2021/01/vehicle-pedestrian-collison-2/,2021,1
Release:  Weapons Offence,https://reginapolice.ca/2021/01/weapons-offence-20/,2021,1
Release:  Weapons Offence – Firearm,https://reginapolice.ca/2021/01/weapons-offence-firearm/,2021,1
Release:  Weapons Offence: Female Charged,https://reginapolice.ca/2021/01/weapons-offence-female-charged/,2021,1
Release:  Weapons Offense and Collision Investigation,https://reginapolice.ca/2021/01/weapons-offense-and-collision-investigation/,2021,1
Release:  ADVISORY: Online Extortion,https://reginapolice.ca/2021/02/advisory-online-extortion/,2021,2
Release:  CDSA Warrant Executed: Fentanyl and Methamphetamine Seized,https://reginapolice.ca/2021/02/cdsa-warrant-executed-fentanyl-and-methamphetamine-seized/,2021,2
Release:  Collision Involving Regina Transit Bus and Pedestrian,https://reginapolice.ca/2021/02/collision-involving-regina-transit-bus-and-pedestrian/,2021,2
Release:  COVID-19 Ticket Issued to Regina Male,https://reginapolice.ca/2021/02/covid-19-ticket-issued-to-regina-male-2/,2021,2
Release:  Death Investigation,https://reginapolice.ca/2021/02/death-investigation-24/,2021,2
Release:  Death Investigation,https://reginapolice.ca/2021/02/death-investigation-25/,2021,2
Release:  Death Investigation Now a Homicide Case,https://reginapolice.ca/2021/02/death-investigation-now-a-homicide-case/,2021,2
Release:  Drug-Trafficking Charges,https://reginapolice.ca/2021/02/drug-trafficking-charges-5/,2021,2
Release:  Fatal Collision Investigation Concluded,https://reginapolice.ca/2021/02/fatal-collision-investigation-concluded/,2021,2
Release:  Female Charged With Stolen Auto,https://reginapolice.ca/2021/02/female-charged-with-stolen-auto/,2021,2
Release:  Firearm Charges,https://reginapolice.ca/2021/02/firearm-charges/,2021,2
Release:  Firearms Offence: Three Adults Charged,https://reginapolice.ca/2021/02/firearms-offence-three-adults-charged/,2021,2
Release:  Five Charged in 2020 Home Invasion,https://reginapolice.ca/2021/02/five-charged-in-2020-home-invasion/,2021,2
Release:  Five Charged in Ongoing Weapons Investigation,https://reginapolice.ca/2021/02/five-charged-in-ongoing-weapons-investigation/,2021,2
Release:  Forcible Confinement,https://reginapolice.ca/2021/02/forcible-confinement-3/,2021,2
Release:  Front-line Employee Vaccinations and Public Safety,https://reginapolice.ca/2021/02/front-line-employee-vaccinations-and-public-safety/,2021,2
Release:  Investigation Underway: Fatal Collision,https://reginapolice.ca/2021/02/investigation-underway-fatal-collision/,2021,2
Release:  Male Charged – Evade Police,https://reginapolice.ca/2021/02/male-charged-evade-police/,2021,2
Release:  Male charged – Stolen Auto Recovered,https://reginapolice.ca/2021/02/male-charged-stolen-auto-recovered-2/,2021,2
Release:  Male Charged After Collision with Royal SK Museum,https://reginapolice.ca/2021/02/male-charged-after-collision-with-royal-sk-museum/,2021,2
Release:  Male Charged in Break and Enter,https://reginapolice.ca/2021/02/male-charged-in-break-and-enter-3/,2021,2
Release:  Male Charged in Robbery,https://reginapolice.ca/2021/02/male-charged-in-robbery-5/,2021,2
Release:  Male Charged in Weekend Homicide Case,https://reginapolice.ca/2021/02/male-charged-in-weekend-homicide-case/,2021,2
Release:  Male Charged With Assault and Uttering Threats,https://reginapolice.ca/2021/02/male-charged-with-assault-and-uttering-threats/,2021,2
"Release:  Male Charged: Assault Causing Bodily Harm, Assault PO",https://reginapolice.ca/2021/02/male-charged-assault-causing-bodily-harm-assault-po/,2021,2
Release:  Male Charged: CEW Deployment in Arrest,https://reginapolice.ca/2021/02/male-charged-cew-deployment-in-arrest/,2021,2
Release:  Male Convicted in 2017 Sexual Assault: In Custody,https://reginapolice.ca/2021/02/male-convicted-in-2017-sexual-assault-in-custody/,2021,2
"Release:  Male Facing Stolen Auto, Impaired Driving & Firearms Charges",https://reginapolice.ca/2021/02/male-facing-stolen-auto-impaired-driving-firearms-charges/,2021,2
Release:  Request Assistance: Firearm Offence,https://reginapolice.ca/2021/02/request-assistance-firearm-offence-4/,2021,2
Release:  Request Assistance: Robbery,https://reginapolice.ca/2021/02/request-assistance-robbery-56/,2021,2
Release:  Request Assistance: Robbery,https://reginapolice.ca/2021/02/request-assistance-robbery-57/,2021,2
Release:  Request Assistance: Robbery,https://reginapolice.ca/2021/02/request-assistance-robbery-58/,2021,2
Release:  Request Assistance: Weapons Offence,https://reginapolice.ca/2021/02/request-assistance-weapons-offence-27/,2021,2
Release:  Robbery/Home Invasion: Request Assistance,https://reginapolice.ca/2021/02/robbery-home-invasion-request-assistance/,2021,2
Release:  RPS and the Black Community – A Discussion,https://reginapolice.ca/2021/02/rps-and-the-black-community-a-discussion/,2021,2
Release:  Second Male Charged in Feb. 21st Homicide,https://reginapolice.ca/2021/02/second-male-charged-in-feb-21st-homicide/,2021,2
Release:  Stolen Auto,https://reginapolice.ca/2021/02/stolen-auto-14/,2021,2
Release:  Stolen Auto Located – Firearms and Drugs Seized,https://reginapolice.ca/2021/02/stolen-auto-located-firearms-and-drugs-seized/,2021,2
Release:  Stolen Auto: Five Charged,https://reginapolice.ca/2021/02/stolen-auto-five-charged/,2021,2
Release:  Stolen Auto: Youth Charged,https://reginapolice.ca/2021/02/stolen-auto-youth-charged/,2021,2
Release:  Super Bowl Sunday – Public Health Orders in Effect,https://reginapolice.ca/2021/02/super-bowl-sunday-public-health-orders-in-effect/,2021,2
Release:  Suspicious Vehicle: Firearm Recovered,https://reginapolice.ca/2021/02/suspicious-vehicle-firearm-recovered/,2021,2
Release:  SWAT Deployment: 700 Block Robinson Street,https://reginapolice.ca/2021/02/swat-deployment-700-block-robinson-street/,2021,2
Release:  Third Accused in Feb. 21st Homicide,https://reginapolice.ca/2021/02/third-accused-in-feb-21st-homicide/,2021,2
Release:  Ticket Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/02/ticket-issued-for-disobeying-public-health-order-6/,2021,2
Release:  Ticket Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/02/ticket-issued-for-disobeying-public-health-order-7/,2021,2
Release:  Ticket Issued Under Public Health Act,https://reginapolice.ca/2021/02/ticket-issued-under-public-health-act/,2021,2
Release:  Two Males Charged in Connection with Robbery,https://reginapolice.ca/2021/02/two-males-charged-in-connection-with-robbery/,2021,2
Release:  Two Tickets Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/02/two-tickets-issued-for-disobeying-public-health-order/,2021,2
Release:  UPDATE: Aggravated Assault,https://reginapolice.ca/2021/02/update-aggravated-assault-2/,2021,2
Release:  UPDATE: Fatal Collision – 2300 Block Broad St.,https://reginapolice.ca/2021/02/update-fatal-collision-2300-block-broad-st/,2021,2
Release:  UPDATE: Public Disclosure: High-Risk Offender FURI,https://reginapolice.ca/2021/02/update-public-disclosure-high-risk-offender-furi/,2021,2
Release:  UPDATE: Violet Rose Molly STARR-GOFORTH Located,https://reginapolice.ca/2021/02/update-violet-rose-molly-starr-goforth-located/,2021,2
Release:  Vehicle Crashes into Royal Saskatchewan Museum,https://reginapolice.ca/2021/02/vehicle-crashes-into-royal-saskatchewan-museum/,2021,2
Release:  Youth Charged With Uttering Threats,https://reginapolice.ca/2021/02/youth-charged-with-uttering-threats/,2021,2
Release:  Assault and Stolen Auto,https://reginapolice.ca/2021/03/assault-and-stolen-auto/,2021,3
Release:  Collision Involving Regina Transit Bus and Pedestrian,https://reginapolice.ca/2021/03/collision-involving-regina-transit-bus-and-pedestrian-2/,2021,3
Release:  CTSS Traffic Stop Leads to Firearm Charges,https://reginapolice.ca/2021/03/ctss-traffic-stop-leads-to-firearm-charges/,2021,3
Release:  Dangerous Drive: Male Charged,https://reginapolice.ca/2021/03/dangerous-drive-male-charged-2/,2021,3
Release:  Death Investigation,https://reginapolice.ca/2021/03/death-investigation-26/,2021,3
Release:  Death Investigation Deemed Homicide,https://reginapolice.ca/2021/03/death-investigation-deemed-homicide-5/,2021,3
Release:  Drug Trafficking Charges – Fentanyl Seized,https://reginapolice.ca/2021/03/drug-trafficking-charges-fentanyl-seized/,2021,3
Release:  Female Charged After Two-Vehicle Collision,https://reginapolice.ca/2021/03/female-charged-after-two-vehicle-collision/,2021,3
Release:  Firearm Incident; Male Charged,https://reginapolice.ca/2021/03/firearm-incident-male-charged-2/,2021,3
Release:  Homicide: Victim’s Identity Released; Male Arrested,https://reginapolice.ca/2021/03/homicide-victims-identity-released-male-arrested/,2021,3
Release:  Investigation Into Copper Theft: Male Charged,https://reginapolice.ca/2021/03/investigation-into-copper-theft-male-charged/,2021,3
"Release:  Male and Female Charged: Weapons, Drug Trafficking",https://reginapolice.ca/2021/03/male-and-female-charged-weapons-drug-trafficking/,2021,3
Release:  Male Charged in Connection with Four Incidents,https://reginapolice.ca/2021/03/male-charged-in-connection-with-four-incidents/,2021,3
Release:  Male Charged in Sexual Assaults; Interference,https://reginapolice.ca/2021/03/male-charged-in-sexual-assaults-interference/,2021,3
Release:  Male Charged in Stolen Auto Investigation,https://reginapolice.ca/2021/03/male-charged-in-stolen-auto-investigation/,2021,3
Release:  Male Charged with Identity Fraud After Break and Enters,https://reginapolice.ca/2021/03/male-charged-with-identity-fraud-after-break-and-enters/,2021,3
Release:  Male Charged with Mischief: Broken Windows,https://reginapolice.ca/2021/03/male-charged-with-mischief-broken-windows/,2021,3
Release:  Male Charged With Robbery,https://reginapolice.ca/2021/03/male-charged-with-robbery-3/,2021,3
Release:  Male Charged with Second-Degree Murder,https://reginapolice.ca/2021/03/male-charged-with-second-degree-murder/,2021,3
"Release:  Male Charged: Attempt Murder, Armed Robbery, Firearms Charges",https://reginapolice.ca/2021/03/male-charged-attempt-murder-armed-robbery-firearms-charges/,2021,3
"Release:  Male Charged: Escape Custody, Aggravated Assault, Robbery",https://reginapolice.ca/2021/03/male-charged-escape-custody-aggravated-assault-robbery/,2021,3
Release:  Male in Stolen Vehicle Charged,https://reginapolice.ca/2021/03/male-in-stolen-vehicle-charged/,2021,3
Release:  Males Charged: Drug Trafficking and Firearms,https://reginapolice.ca/2021/03/males-charged-drug-trafficking-and-firearms/,2021,3
Release:  Missing 12 Year-Old Located,https://reginapolice.ca/2021/03/missing-12-year-old-located-5/,2021,3
Release:  Multiple Property Offences: Male Charged,https://reginapolice.ca/2021/03/multiple-property-offences-male-charged/,2021,3
"Release:  Multiple Search Warrants Executed: Drugs, Currency Seized",https://reginapolice.ca/2021/03/multiple-search-warrants-executed-drugs-currency-seized/,2021,3
Release:  Request Assistance: Robbery,https://reginapolice.ca/2021/03/request-assistance-robbery-59/,2021,3
Release:  Robbery – Male Charged,https://reginapolice.ca/2021/03/robbery-male-charged-7/,2021,3
"Release:  Robbery and Assault, Youth Charged",https://reginapolice.ca/2021/03/robbery-and-assault-youth-charged/,2021,3
Release:  Robbery With Firearm,https://reginapolice.ca/2021/03/robbery-with-firearm/,2021,3
Release:  Robbery: Female Charged,https://reginapolice.ca/2021/03/robbery-female-charged/,2021,3
Release:  Search Warrant Executed; Firearms and Drugs Seized,https://reginapolice.ca/2021/03/search-warrant-executed-firearms-and-drugs-seized-5/,2021,3
Release:  Stolen Auto: Male Charged & Break-In Tools Recovered,https://reginapolice.ca/2021/03/stolen-auto-male-charged-break-in-tools-recovered/,2021,3
Release:  Stolen Property Trafficked Online: Charges Laid,https://reginapolice.ca/2021/03/stolen-property-trafficked-online-charges-laid/,2021,3
Release:  Summary Offence Ticket Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/03/summary-offence-ticket-issued-for-disobeying-public-health-order/,2021,3
Release:  Ticket Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/03/ticket-issued-for-disobeying-public-health-order-8/,2021,3
Release:  Ticket Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/03/ticket-issued-for-disobeying-public-health-order-9/,2021,3
Release:  Tickets Issued for Breach of Public Health Orders,https://reginapolice.ca/2021/03/tickets-issued-for-breach-of-public-health-orders/,2021,3
Release:  Traffic Stop Leads To Firearm Charges,https://reginapolice.ca/2021/03/traffic-stop-leads-to-firearm-charges/,2021,3
Release:  Traffic Stop Leads to Weapons Charges,https://reginapolice.ca/2021/03/traffic-stop-leads-to-weapons-charges-3/,2021,3
Release:  Two Charged: Drug Trafficking,https://reginapolice.ca/2021/03/two-charged-drug-trafficking-2/,2021,3
Release:  Two Charged: Stolen Vehicle and Drug Trafficking,https://reginapolice.ca/2021/03/two-charged-stolen-vehicle-and-drug-trafficking/,2021,3
Release:  Two Facing Drug Charges,https://reginapolice.ca/2021/03/two-facing-drug-charges/,2021,3
Release:  UPDATE: Justin DELORME Homicide,https://reginapolice.ca/2021/03/update-justin-delorme-homicide/,2021,3
Release:  UPDATE: Public Disclosure – Jason Paul THORN,https://reginapolice.ca/2021/03/update-public-disclosure-jason-paul-thorn/,2021,3
Release:  UPDATE: Subject of Public Disclosure Arrested,https://reginapolice.ca/2021/03/update-subject-of-public-disclosure-arrested-2/,2021,3
Release:  UPDATE: Two Missing 12 Year-Olds Located,https://reginapolice.ca/2021/03/update-two-missing-12-year-olds-located/,2021,3
Release:  Youth Facing Firearms Charges,https://reginapolice.ca/2021/03/youth-facing-firearms-charges-2/,2021,3
Release:  Aggravated Assault,https://reginapolice.ca/2021/04/aggravated-assault-8/,2021,4
Release:  Arrests in Break & Enter,https://reginapolice.ca/2021/04/arrests-in-break-enter/,2021,4
Release:  Break and Enter: Male Charged,https://reginapolice.ca/2021/04/break-and-enter-male-charged-4/,2021,4
Release:  Collision Involving Vehicle & 8 Year-Old Pedestrian,https://reginapolice.ca/2021/04/collision-involving-vehicle-8-year-old-pedestrian/,2021,4
Release:  Concluded – Police Operation – 200 Block of Fines Drive,https://reginapolice.ca/2021/04/concluded-police-operation-200-block-of-fines-drive/,2021,4
Release:  Damage to Bus Shelters – Request Assistance,https://reginapolice.ca/2021/04/damage-to-bus-shelters-request-assistance/,2021,4
Release:  Death Investigation,https://reginapolice.ca/2021/04/death-investigation-27/,2021,4
Release:  Drug Trafficking Investigation: Charges Laid,https://reginapolice.ca/2021/04/drug-trafficking-investigation-charges-laid/,2021,4
Release:  FIREARM OFFENCE,https://reginapolice.ca/2021/04/firearm-offence-2/,2021,4
Release:  Firearms Manufacturing – Charges Laid,https://reginapolice.ca/2021/04/firearms-manufacturing-charges-laid/,2021,4
Release:  Garage Break & Enter,https://reginapolice.ca/2021/04/garage-break-enter/,2021,4
Release:  Homicide Investigation Confirmed; Victim’s Name Released,https://reginapolice.ca/2021/04/homicide-investigation-confirmed-victims-name-released/,2021,4
"Release:  Impaired Drive, Vehicle Strikes House",https://reginapolice.ca/2021/04/impaired-drive-vehicle-strikes-house/,2021,4
Release:  Male Charged in Domestic-Related Assault,https://reginapolice.ca/2021/04/male-charged-in-domestic-related-assault-2/,2021,4
Release:  Male Charged in Homicide,https://reginapolice.ca/2021/04/male-charged-in-homicide/,2021,4
Release:  Male Charged With Robbery,https://reginapolice.ca/2021/04/male-charged-with-robbery-4/,2021,4
Release:  Male Charged With Sexual Assault,https://reginapolice.ca/2021/04/male-charged-with-sexual-assault-2/,2021,4
Release:  Male Charged: Assault With a Weapon,https://reginapolice.ca/2021/04/male-charged-assault-with-a-weapon-3/,2021,4
Release:  Male Charged: Pointing Firearm,https://reginapolice.ca/2021/04/male-charged-pointing-firearm/,2021,4
Release:  Male Charged: Trafficking Cocaine,https://reginapolice.ca/2021/04/male-charged-trafficking-cocaine/,2021,4
Release:  Male Facing Numerous Weapons & Drug Charges,https://reginapolice.ca/2021/04/male-facing-numerous-weapons-drug-charges/,2021,4
Release:  Males Charged in Drug Trafficking Investigation,https://reginapolice.ca/2021/04/males-charged-in-drug-trafficking-investigation/,2021,4
Release:  Missing 11 year-old Female Located: Safe,https://reginapolice.ca/2021/04/missing-11-year-old-female-located-safe/,2021,4
Release:  Police Operation – 200 Block of Fines Drive,https://reginapolice.ca/2021/04/police-operation-200-block-of-fines-drive/,2021,4
Release:  Public Disclosure/Public Safety Alert: High-Risk Offender,https://reginapolice.ca/2021/04/public-disclosure-public-safety-alert-high-risk-offender-4/,2021,4
Release:  Request Assistance: Arson,https://reginapolice.ca/2021/04/request-assistance-arson/,2021,4
Release:  Request Assistance: Firearm Offence,https://reginapolice.ca/2021/04/request-assistance-firearm-offence-5/,2021,4
Release:  Request Assistance: Missing 11 Year-Old Female,https://reginapolice.ca/2021/04/request-assistance-missing-11-year-old-female-2/,2021,4
Release:  Request Assistance: Robbery,https://reginapolice.ca/2021/04/request-assistance-robbery-60/,2021,4
Release:  Request Assistance: Robbery – 200 block Victoria Ave,https://reginapolice.ca/2021/04/request-assistance-robbery-200-block-victoria-ave/,2021,4
Release:  Request Assistance: Suspicious Male,https://reginapolice.ca/2021/04/request-assistance-suspicious-male/,2021,4
Release:  Robbery – 1700 Block McIntyre Street,https://reginapolice.ca/2021/04/robbery-1700-block-mcintyre-street/,2021,4
Release:  Scams: This Season’s Most Common,https://reginapolice.ca/2021/04/scams-this-seasons-most-common/,2021,4
Release:  Second Male Charged in Robbery,https://reginapolice.ca/2021/04/second-male-charged-in-robbery/,2021,4
Release:  Some RPS Frontline Officers Receive First Shot of COVID Vaccine,https://reginapolice.ca/2021/04/some-rps-frontline-officers-receive-first-shot-of-covid-vaccine/,2021,4
Release:  Stolen Auto & VIN Tampering Investigation,https://reginapolice.ca/2021/04/stolen-auto-vin-tampering-investigation/,2021,4
Release:  Stolen Property: Two Males Charged,https://reginapolice.ca/2021/04/stolen-property-two-males-charged/,2021,4
Release:  Summary Offence Ticket Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/04/summary-offence-ticket-issued-for-disobeying-public-health-order-2/,2021,4
Release:  Suspicious Object – Explosives Disposal Unit Deployed,https://reginapolice.ca/2021/04/suspicious-object-explosives-disposal-unit-deployed/,2021,4
Release:  Suspicious Package Call Ended,https://reginapolice.ca/2021/04/suspicious-package-call-ended/,2021,4
Release:  Third Arrest in Mar 22nd Robbery Case,https://reginapolice.ca/2021/04/third-arrest-in-mar-22nd-robbery-case/,2021,4
Release:  Tickets Issued for Disobeying Public Health Order,https://reginapolice.ca/2021/04/tickets-issued-for-disobeying-public-health-order/,2021,4
Release:  Traffic Enforcement Initiative: Project SPEED 2021,https://reginapolice.ca/2021/04/traffic-enforcement-initiative-project-speed-2021/,2021,4
Release:  Two Charged in Firearms Incident,https://reginapolice.ca/2021/04/two-charged-in-firearms-incident/,2021,4
Release:  Two Charged with Drug Trafficking: Cocaine Seized,https://reginapolice.ca/2021/04/two-charged-with-drug-trafficking-cocaine-seized/,2021,4
"Release:  Two Charged: Meth, Fentanyl and Cocaine Seized",https://reginapolice.ca/2021/04/two-charged-meth-fentanyl-and-cocaine-seized/,2021,4
Release:  Two Charged: Trafficking Fentanyl,https://reginapolice.ca/2021/04/two-charged-trafficking-fentanyl/,2021,4
Release:  Two Males Charged in Fraud Investigation,https://reginapolice.ca/2021/04/two-males-charged-in-fraud-investigation/,2021,4
"Release:  Update: 79 Year-Old Missing female Found, Unharmed",https://reginapolice.ca/2021/04/update-79-year-old-missing-female-found-unharmed/,2021,4
Release:  UPDATE: Subject of Public Disclosure Arrested,https://reginapolice.ca/2021/04/update-subject-of-public-disclosure-arrested-3/,2021,4
Release:  VIN Altered on Stolen Vehicle – Male Charged,https://reginapolice.ca/2021/04/vin-altered-on-stolen-vehicle-male-charged/,2021,4
Release:  We’re All In This Together,https://reginapolice.ca/2021/04/were-all-in-this-together/,2021,4
Release:  Youth Charged in Assault,https://reginapolice.ca/2021/04/youth-charged-in-assault/,2021,4
Release:  Youths Charged in Robbery Incident,https://reginapolice.ca/2021/04/youths-charged-in-robbery-incident/,2021,4
"Release:  2,800 Grams of Fentanyl Seized: Estimated Value $1.1 Million",https://reginapolice.ca/2021/05/2800-grams-of-fentanyl-seized-estimated-value-1-1-million/,2021,5
Release:  Advice to Help the “Buyer Beware”,https://reginapolice.ca/2021/05/advice-to-help-the-buyer-beware/,2021,5
Release:  Advisory-CEW Discharge,https://reginapolice.ca/2021/05/advisory-cew-discharge-34/,2021,5
Release:  Advisory: CEW Deployment,https://reginapolice.ca/2021/05/advisory-cew-deployment-10/,2021,5
Release:  Advisory: CEW Discharge,https://reginapolice.ca/2021/05/advisory-cew-discharge-35/,2021,5
Release:  Apparent Overdose Deaths – Four People in Three Days,https://reginapolice.ca/2021/05/apparent-overdose-deaths-four-people-in-three-days/,2021,5
Release:  Assault Leads to Firearm Charges,https://reginapolice.ca/2021/05/assault-leads-to-firearm-charges/,2021,5
Release:  Break and Enter Suspect Arrested,https://reginapolice.ca/2021/05/break-and-enter-suspect-arrested-2/,2021,5
Release:  Break and Enter Suspects Arrested,https://reginapolice.ca/2021/05/break-and-enter-suspects-arrested-4/,2021,5
Release:  CDSA Search Warrants Executed,https://reginapolice.ca/2021/05/cdsa-search-warrants-executed/,2021,5
Release:  Charge of Obstructing Justice,https://reginapolice.ca/2021/05/charge-of-obstructing-justice/,2021,5
Release:  Charges in Recent Arsons,https://reginapolice.ca/2021/05/charges-in-recent-arsons/,2021,5
Release:  Collision: Male to be Charged,https://reginapolice.ca/2021/05/collision-male-charged/,2021,5
